BillingInfoNode;DeliveryAddressNode;ProcessReservationNode;SelectModeOfReciptNode;PaymentInfoNode;ProcessPaymentNode;TravelInfoNode
278.0;804.0;843.0;187.0;720.0;496.0;539.0
2.0;0;809.0;163.0;3.0;733.0;10.0
325.0;0;797.0;561.0;877.0;954.0;90.0
399.0;0;613.0;822.0;613.0;187.0;329.0
965.0;963.0;277.0;915.0;824.0;186.0;551.0
297.0;0;864.0;532.0;812.0;45.0;321.0
572.0;0;930.0;788.0;532.0;414.0;764.0
62.0;0;312.0;58.0;489.0;246.0;111.0
473.0;783.0;334.0;612.0;78.0;629.0;184.0
546.0;739.0;201.0;233.0;124.0;591.0;165.0
946.0;806.0;523.0;232.0;979.0;311.0;426.0
930.0;551.0;171.0;716.0;362.0;40.0;26.0
192.0;0;445.0;545.0;506.0;239.0;761.0
460.0;680.0;637.0;502.0;467.0;819.0;409.0
90.0;0;371.0;228.0;397.0;536.0;611.0
691.0;779.0;384.0;898.0;919.0;705.0;103.0
587.0;0;905.0;593.0;948.0;311.0;127.0
110.0;625.0;837.0;878.0;752.0;129.0;241.0
545.0;808.0;766.0;945.0;20.0;10.0;517.0
891.0;115.0;463.0;439.0;196.0;78.0;744.0
325.0;868.0;392.0;992.0;297.0;67.0;815.0
666.0;0;449.0;56.0;97.0;915.0;245.0
106.0;623.0;469.0;443.0;6.0;752.0;89.0
473.0;608.0;93.0;765.0;181.0;108.0;942.0
212.0;0;477.0;760.0;958.0;745.0;304.0
902.0;913.0;684.0;421.0;36.0;422.0;343.0
42.0;534.0;521.0;237.0;183.0;152.0;606.0
393.0;0;590.0;265.0;244.0;856.0;380.0
815.0;684.0;995.0;754.0;442.0;246.0;492.0
925.0;0;838.0;609.0;628.0;573.0;731.0
716.0;306.0;271.0;303.0;770.0;510.0;209.0
284.0;340.0;477.0;76.0;356.0;792.0;225.0
920.0;779.0;546.0;307.0;131.0;939.0;212.0
909.0;0;727.0;358.0;514.0;15.0;764.0
916.0;0;766.0;319.0;418.0;127.0;648.0
54.0;0;174.0;158.0;387.0;655.0;73.0
795.0;766.0;766.0;665.0;249.0;81.0;93.0
854.0;0;221.0;998.0;361.0;818.0;389.0
196.0;0;127.0;15.0;23.0;901.0;213.0
864.0;0;675.0;590.0;991.0;196.0;823.0
649.0;0;678.0;504.0;766.0;116.0;921.0
519.0;512.0;932.0;779.0;542.0;810.0;920.0
927.0;841.0;737.0;121.0;213.0;326.0;622.0
386.0;0;834.0;516.0;419.0;591.0;457.0
549.0;0;592.0;94.0;745.0;775.0;963.0
687.0;447.0;757.0;689.0;708.0;785.0;992.0
598.0;481.0;507.0;461.0;965.0;471.0;924.0
993.0;0;425.0;972.0;614.0;261.0;799.0
839.0;128.0;986.0;689.0;759.0;390.0;799.0
260.0;853.0;216.0;555.0;598.0;936.0;791.0
383.0;6.0;543.0;957.0;26.0;708.0;308.0
274.0;802.0;563.0;937.0;827.0;813.0;391.0
954.0;861.0;807.0;218.0;291.0;992.0;865.0
519.0;261.0;127.0;484.0;581.0;45.0;776.0
306.0;372.0;594.0;528.0;669.0;399.0;152.0
321.0;373.0;287.0;451.0;757.0;367.0;281.0
396.0;0;641.0;720.0;378.0;571.0;641.0
406.0;564.0;723.0;28.0;573.0;6.0;297.0
898.0;690.0;381.0;400.0;590.0;51.0;654.0
71.0;0;319.0;449.0;486.0;87.0;470.0
586.0;0;715.0;139.0;616.0;122.0;455.0
363.0;0;923.0;56.0;936.0;597.0;287.0
6.0;117.0;449.0;681.0;43.0;219.0;190.0
747.0;242.0;589.0;601.0;676.0;494.0;780.0
748.0;287.0;9.0;745.0;450.0;110.0;442.0
559.0;45.0;921.0;878.0;198.0;707.0;14.0
177.0;514.0;919.0;988.0;199.0;340.0;965.0
930.0;774.0;265.0;756.0;965.0;489.0;39.0
810.0;608.0;198.0;718.0;226.0;541.0;663.0
164.0;683.0;762.0;154.0;276.0;107.0;42.0
216.0;480.0;257.0;259.0;780.0;915.0;507.0
953.0;0;701.0;317.0;981.0;238.0;58.0
74.0;0;870.0;215.0;881.0;287.0;549.0
982.0;783.0;613.0;633.0;102.0;40.0;845.0
217.0;16.0;139.0;717.0;28.0;164.0;599.0
132.0;371.0;401.0;445.0;866.0;74.0;891.0
769.0;33.0;370.0;682.0;829.0;709.0;704.0
406.0;8.0;585.0;161.0;397.0;145.0;320.0
110.0;0;735.0;881.0;283.0;436.0;241.0
650.0;0;949.0;144.0;439.0;382.0;604.0
568.0;0;85.0;66.0;176.0;730.0;58.0
403.0;0;395.0;518.0;704.0;448.0;415.0
576.0;68.0;781.0;419.0;242.0;173.0;467.0
508.0;681.0;345.0;379.0;456.0;964.0;684.0
5.0;528.0;570.0;592.0;208.0;347.0;340.0
116.0;486.0;376.0;319.0;53.0;726.0;386.0
899.0;0;579.0;126.0;274.0;692.0;635.0
435.0;809.0;873.0;79.0;628.0;415.0;616.0
57.0;872.0;741.0;343.0;497.0;405.0;937.0
50.0;114.0;493.0;132.0;133.0;229.0;781.0
49.0;815.0;568.0;330.0;36.0;491.0;366.0
191.0;0;897.0;963.0;596.0;759.0;129.0
813.0;927.0;688.0;443.0;609.0;752.0;235.0
275.0;982.0;763.0;205.0;649.0;175.0;987.0
846.0;644.0;86.0;302.0;906.0;301.0;32.0
52.0;0;196.0;222.0;699.0;463.0;926.0
463.0;0;381.0;692.0;15.0;463.0;798.0
722.0;0;289.0;961.0;299.0;559.0;200.0
315.0;0;744.0;875.0;236.0;136.0;387.0
311.0;668.0;532.0;891.0;887.0;203.0;771.0
462.0;174.0;978.0;303.0;371.0;946.0;830.0
171.0;143.0;167.0;465.0;545.0;898.0;824.0
354.0;0;963.0;287.0;875.0;159.0;151.0
78.0;0;409.0;86.0;554.0;694.0;161.0
88.0;0;489.0;115.0;381.0;424.0;893.0
880.0;0;117.0;491.0;824.0;146.0;48.0
29.0;0;247.0;767.0;639.0;965.0;589.0
867.0;0;548.0;875.0;195.0;525.0;947.0
347.0;0;948.0;250.0;950.0;474.0;144.0
960.0;751.0;806.0;518.0;382.0;934.0;158.0
500.0;0;706.0;867.0;553.0;530.0;807.0
819.0;0;196.0;539.0;279.0;634.0;98.0
601.0;291.0;582.0;783.0;34.0;222.0;83.0
381.0;0;914.0;688.0;710.0;807.0;383.0
347.0;0;835.0;856.0;689.0;14.0;330.0
938.0;225.0;159.0;181.0;343.0;198.0;437.0
477.0;455.0;132.0;952.0;967.0;8.0;483.0
142.0;68.0;818.0;318.0;65.0;465.0;29.0
361.0;0;428.0;491.0;279.0;396.0;753.0
412.0;0;899.0;860.0;791.0;481.0;543.0
415.0;0;701.0;618.0;713.0;503.0;195.0
303.0;309.0;580.0;348.0;941.0;419.0;917.0
831.0;0;548.0;215.0;473.0;593.0;163.0
122.0;0;717.0;889.0;246.0;923.0;819.0
530.0;280.0;245.0;802.0;513.0;689.0;80.0
688.0;0;317.0;567.0;554.0;562.0;415.0
27.0;246.0;321.0;583.0;325.0;915.0;373.0
665.0;0;498.0;714.0;384.0;379.0;223.0
949.0;130.0;404.0;830.0;313.0;846.0;938.0
553.0;279.0;283.0;394.0;760.0;391.0;614.0
77.0;0;814.0;154.0;17.0;41.0;351.0
697.0;299.0;742.0;266.0;315.0;740.0;84.0
663.0;0;628.0;587.0;410.0;387.0;672.0
625.0;0;373.0;248.0;108.0;282.0;429.0
878.0;0;461.0;975.0;223.0;395.0;787.0
704.0;733.0;745.0;716.0;118.0;913.0;84.0
199.0;865.0;183.0;379.0;741.0;373.0;321.0
86.0;637.0;188.0;215.0;525.0;585.0;544.0
548.0;431.0;192.0;994.0;774.0;664.0;456.0
35.0;17.0;121.0;442.0;203.0;290.0;184.0
68.0;0;284.0;470.0;742.0;138.0;1.0
345.0;412.0;788.0;818.0;841.0;336.0;139.0
918.0;905.0;542.0;940.0;316.0;760.0;62.0
570.0;120.0;824.0;118.0;343.0;735.0;385.0
418.0;87.0;271.0;852.0;920.0;712.0;924.0
342.0;247.0;112.0;880.0;461.0;934.0;388.0
771.0;0;117.0;237.0;62.0;958.0;578.0
61.0;0;902.0;498.0;681.0;556.0;80.0
726.0;476.0;978.0;250.0;315.0;168.0;136.0
445.0;0;551.0;46.0;359.0;50.0;510.0
642.0;5.0;991.0;207.0;522.0;750.0;937.0
804.0;630.0;713.0;843.0;451.0;439.0;213.0
549.0;0;950.0;759.0;886.0;86.0;116.0
233.0;901.0;547.0;140.0;781.0;695.0;647.0
1.0;0;644.0;922.0;910.0;437.0;974.0
48.0;977.0;610.0;389.0;870.0;211.0;312.0
358.0;0;742.0;368.0;109.0;549.0;719.0
655.0;0;584.0;159.0;757.0;529.0;37.0
743.0;406.0;206.0;990.0;465.0;990.0;218.0
545.0;0;294.0;682.0;266.0;469.0;152.0
191.0;81.0;876.0;533.0;590.0;460.0;653.0
795.0;477.0;449.0;848.0;761.0;205.0;675.0
713.0;0;372.0;223.0;649.0;319.0;787.0
484.0;722.0;558.0;89.0;317.0;520.0;865.0
774.0;155.0;419.0;375.0;236.0;365.0;144.0
519.0;690.0;390.0;426.0;768.0;880.0;830.0
893.0;811.0;538.0;282.0;618.0;528.0;262.0
166.0;0;93.0;290.0;97.0;239.0;694.0
845.0;0;935.0;35.0;473.0;395.0;524.0
944.0;607.0;107.0;932.0;235.0;650.0;722.0
641.0;0;20.0;69.0;981.0;408.0;181.0
269.0;912.0;53.0;806.0;150.0;49.0;415.0
182.0;0;476.0;503.0;791.0;91.0;624.0
121.0;425.0;497.0;12.0;274.0;730.0;649.0
33.0;0;46.0;712.0;722.0;540.0;708.0
393.0;0;658.0;738.0;642.0;120.0;686.0
975.0;0;947.0;980.0;901.0;484.0;423.0
930.0;932.0;697.0;235.0;785.0;984.0;931.0
768.0;981.0;82.0;93.0;277.0;766.0;90.0
676.0;713.0;826.0;1.0;845.0;839.0;400.0
845.0;0;423.0;991.0;592.0;0.0;589.0
457.0;377.0;985.0;509.0;806.0;846.0;798.0
997.0;0;114.0;842.0;57.0;348.0;556.0
974.0;224.0;416.0;632.0;791.0;497.0;921.0
189.0;261.0;69.0;937.0;936.0;138.0;444.0
180.0;0;163.0;982.0;321.0;760.0;520.0
171.0;157.0;800.0;468.0;349.0;962.0;839.0
497.0;0;711.0;36.0;507.0;850.0;701.0
866.0;80.0;939.0;840.0;78.0;437.0;389.0
596.0;719.0;11.0;424.0;677.0;45.0;523.0
744.0;163.0;822.0;273.0;50.0;602.0;475.0
437.0;312.0;573.0;367.0;780.0;953.0;449.0
928.0;752.0;980.0;75.0;410.0;951.0;335.0
1.0;201.0;382.0;504.0;332.0;696.0;619.0
420.0;287.0;105.0;808.0;844.0;410.0;342.0
533.0;679.0;715.0;551.0;246.0;680.0;18.0
411.0;429.0;171.0;416.0;598.0;414.0;91.0
564.0;184.0;511.0;639.0;628.0;386.0;203.0
848.0;63.0;743.0;947.0;946.0;526.0;165.0
279.0;69.0;406.0;157.0;373.0;654.0;702.0
182.0;0;131.0;518.0;161.0;41.0;502.0
139.0;539.0;359.0;534.0;554.0;462.0;585.0
495.0;0;92.0;277.0;824.0;109.0;42.0
388.0;46.0;241.0;514.0;603.0;161.0;307.0
286.0;173.0;673.0;329.0;391.0;212.0;135.0
411.0;140.0;82.0;436.0;374.0;271.0;854.0
948.0;65.0;99.0;951.0;128.0;535.0;850.0
844.0;319.0;624.0;718.0;730.0;693.0;455.0
173.0;0;867.0;264.0;153.0;180.0;84.0
630.0;294.0;838.0;669.0;981.0;903.0;691.0
34.0;0;498.0;911.0;793.0;533.0;578.0
168.0;0;541.0;667.0;450.0;617.0;721.0
855.0;0;835.0;800.0;714.0;615.0;733.0
388.0;615.0;563.0;888.0;498.0;709.0;911.0
886.0;457.0;33.0;74.0;889.0;724.0;161.0
969.0;925.0;592.0;144.0;939.0;381.0;643.0
104.0;0;739.0;575.0;644.0;188.0;141.0
468.0;210.0;260.0;427.0;705.0;662.0;633.0
644.0;948.0;172.0;500.0;280.0;798.0;642.0
49.0;174.0;594.0;241.0;465.0;771.0;615.0
133.0;852.0;428.0;2.0;689.0;442.0;658.0
758.0;0;203.0;626.0;757.0;676.0;562.0
408.0;0;369.0;676.0;862.0;28.0;181.0
788.0;563.0;441.0;260.0;50.0;135.0;368.0
83.0;746.0;786.0;666.0;121.0;222.0;400.0
179.0;387.0;948.0;437.0;402.0;661.0;862.0
937.0;236.0;992.0;921.0;216.0;483.0;684.0
122.0;657.0;666.0;291.0;192.0;450.0;864.0
618.0;163.0;83.0;940.0;35.0;390.0;314.0
743.0;0;6.0;901.0;755.0;988.0;880.0
547.0;0;147.0;576.0;205.0;350.0;140.0
340.0;991.0;165.0;219.0;744.0;446.0;901.0
334.0;505.0;356.0;568.0;518.0;239.0;990.0
852.0;0;437.0;579.0;375.0;972.0;39.0
169.0;230.0;935.0;473.0;157.0;678.0;384.0
774.0;0;14.0;133.0;650.0;424.0;602.0
995.0;928.0;150.0;371.0;415.0;265.0;648.0
696.0;0;141.0;256.0;396.0;232.0;853.0
386.0;578.0;361.0;431.0;113.0;939.0;251.0
363.0;629.0;579.0;622.0;261.0;764.0;704.0
644.0;557.0;66.0;559.0;81.0;442.0;873.0
681.0;0;318.0;363.0;884.0;900.0;878.0
877.0;746.0;533.0;298.0;912.0;336.0;793.0
563.0;0;352.0;353.0;341.0;564.0;143.0
419.0;66.0;921.0;538.0;126.0;967.0;681.0
313.0;7.0;165.0;405.0;973.0;483.0;723.0
356.0;77.0;244.0;452.0;868.0;779.0;724.0
755.0;430.0;692.0;759.0;479.0;0.0;931.0
317.0;752.0;755.0;310.0;760.0;382.0;179.0
57.0;746.0;936.0;487.0;19.0;704.0;79.0
495.0;581.0;20.0;103.0;556.0;204.0;629.0
552.0;861.0;339.0;729.0;164.0;707.0;50.0
1.0;30.0;209.0;625.0;666.0;64.0;218.0
115.0;0;589.0;609.0;972.0;226.0;1.0
273.0;52.0;553.0;304.0;684.0;442.0;691.0
51.0;0;724.0;768.0;454.0;987.0;113.0
991.0;494.0;780.0;834.0;87.0;679.0;260.0
528.0;613.0;959.0;534.0;484.0;673.0;387.0
877.0;947.0;511.0;250.0;803.0;771.0;709.0
36.0;0;734.0;851.0;743.0;704.0;31.0
120.0;102.0;388.0;809.0;400.0;972.0;492.0
899.0;109.0;715.0;37.0;292.0;835.0;10.0
943.0;499.0;728.0;285.0;398.0;376.0;983.0
929.0;7.0;78.0;270.0;335.0;125.0;64.0
570.0;911.0;692.0;120.0;532.0;963.0;13.0
695.0;294.0;239.0;635.0;917.0;98.0;206.0
932.0;946.0;633.0;265.0;114.0;506.0;856.0
479.0;293.0;892.0;539.0;142.0;284.0;978.0
663.0;430.0;598.0;175.0;73.0;230.0;800.0
681.0;0;689.0;629.0;166.0;145.0;454.0
569.0;0;739.0;352.0;701.0;839.0;944.0
968.0;237.0;457.0;998.0;629.0;415.0;428.0
352.0;612.0;457.0;419.0;136.0;282.0;449.0
180.0;0;208.0;979.0;180.0;618.0;229.0
890.0;584.0;312.0;642.0;523.0;450.0;828.0
759.0;803.0;887.0;550.0;740.0;282.0;912.0
171.0;181.0;13.0;882.0;827.0;618.0;65.0
339.0;0;960.0;48.0;183.0;100.0;347.0
279.0;680.0;989.0;188.0;950.0;172.0;308.0
467.0;0;590.0;555.0;55.0;166.0;494.0
779.0;314.0;977.0;719.0;341.0;913.0;565.0
224.0;142.0;638.0;558.0;83.0;910.0;744.0
546.0;998.0;606.0;269.0;120.0;524.0;718.0
601.0;379.0;180.0;699.0;368.0;952.0;358.0
826.0;0;454.0;853.0;623.0;593.0;376.0
216.0;0;910.0;362.0;54.0;920.0;534.0
273.0;311.0;131.0;698.0;528.0;567.0;931.0
144.0;35.0;444.0;51.0;545.0;587.0;279.0
694.0;0;429.0;656.0;548.0;338.0;711.0
412.0;0;90.0;60.0;397.0;598.0;933.0
91.0;669.0;313.0;135.0;115.0;120.0;855.0
646.0;0;848.0;386.0;894.0;888.0;879.0
494.0;0;791.0;895.0;703.0;294.0;654.0
434.0;609.0;601.0;897.0;608.0;514.0;733.0
711.0;443.0;908.0;76.0;302.0;820.0;958.0
711.0;501.0;965.0;389.0;514.0;73.0;886.0
493.0;0;993.0;744.0;763.0;805.0;562.0
758.0;0;703.0;300.0;318.0;535.0;741.0
150.0;0;161.0;250.0;612.0;32.0;370.0
406.0;0;881.0;32.0;102.0;285.0;697.0
92.0;0;319.0;350.0;350.0;919.0;498.0
170.0;228.0;140.0;840.0;658.0;993.0;646.0
8.0;0;625.0;135.0;789.0;286.0;281.0
841.0;912.0;122.0;447.0;862.0;68.0;467.0
597.0;0;512.0;810.0;798.0;470.0;271.0
486.0;597.0;950.0;83.0;956.0;855.0;193.0
644.0;655.0;318.0;289.0;18.0;797.0;324.0
557.0;531.0;237.0;997.0;307.0;576.0;100.0
460.0;465.0;822.0;530.0;612.0;514.0;851.0
291.0;0;874.0;768.0;555.0;896.0;678.0
671.0;980.0;361.0;894.0;512.0;406.0;257.0
201.0;0;572.0;19.0;60.0;563.0;28.0
906.0;0;738.0;612.0;794.0;189.0;624.0
879.0;205.0;524.0;525.0;703.0;366.0;716.0
264.0;459.0;331.0;142.0;444.0;94.0;389.0
370.0;339.0;829.0;318.0;93.0;578.0;521.0
358.0;611.0;947.0;383.0;989.0;135.0;176.0
478.0;822.0;470.0;20.0;786.0;671.0;157.0
791.0;0;539.0;375.0;127.0;272.0;636.0
898.0;457.0;851.0;192.0;550.0;402.0;820.0
684.0;359.0;819.0;639.0;33.0;539.0;461.0
795.0;747.0;89.0;79.0;0.0;919.0;515.0
989.0;0;624.0;299.0;29.0;899.0;244.0
57.0;82.0;335.0;168.0;613.0;856.0;921.0
453.0;110.0;771.0;192.0;885.0;279.0;416.0
432.0;613.0;167.0;87.0;596.0;249.0;663.0
348.0;337.0;189.0;470.0;668.0;121.0;213.0
852.0;38.0;830.0;633.0;672.0;86.0;375.0
429.0;156.0;800.0;548.0;701.0;845.0;666.0
583.0;705.0;359.0;289.0;614.0;702.0;695.0
737.0;0;241.0;625.0;902.0;388.0;361.0
596.0;0;877.0;829.0;439.0;575.0;998.0
209.0;999.0;19.0;161.0;73.0;369.0;511.0
199.0;656.0;908.0;890.0;903.0;831.0;613.0
240.0;922.0;295.0;996.0;285.0;957.0;884.0
826.0;47.0;198.0;325.0;32.0;614.0;31.0
434.0;231.0;600.0;697.0;961.0;865.0;280.0
554.0;0;357.0;695.0;179.0;467.0;456.0
963.0;979.0;368.0;921.0;518.0;484.0;647.0
941.0;982.0;355.0;162.0;642.0;871.0;423.0
941.0;0;37.0;18.0;79.0;144.0;758.0
506.0;19.0;314.0;658.0;903.0;759.0;337.0
449.0;958.0;652.0;265.0;628.0;904.0;133.0
665.0;351.0;128.0;588.0;457.0;705.0;815.0
301.0;589.0;646.0;976.0;637.0;73.0;665.0
335.0;35.0;848.0;441.0;261.0;739.0;684.0
461.0;0;927.0;650.0;112.0;799.0;907.0
314.0;995.0;31.0;485.0;692.0;517.0;579.0
442.0;712.0;763.0;23.0;868.0;526.0;211.0
842.0;888.0;705.0;310.0;662.0;772.0;158.0
28.0;479.0;831.0;581.0;241.0;908.0;629.0
252.0;188.0;591.0;432.0;218.0;713.0;526.0
802.0;318.0;336.0;37.0;235.0;938.0;683.0
831.0;0;378.0;334.0;879.0;203.0;752.0
437.0;642.0;644.0;174.0;204.0;511.0;230.0
619.0;708.0;33.0;886.0;166.0;814.0;463.0
257.0;0;726.0;327.0;488.0;165.0;687.0
854.0;15.0;243.0;261.0;849.0;554.0;260.0
579.0;659.0;573.0;277.0;191.0;753.0;736.0
846.0;856.0;353.0;882.0;276.0;207.0;835.0
683.0;331.0;159.0;631.0;350.0;683.0;866.0
160.0;237.0;573.0;519.0;142.0;583.0;786.0
88.0;15.0;773.0;277.0;698.0;191.0;400.0
815.0;18.0;466.0;605.0;536.0;932.0;399.0
874.0;952.0;87.0;619.0;508.0;788.0;538.0
991.0;0;68.0;551.0;564.0;472.0;483.0
387.0;98.0;524.0;221.0;66.0;562.0;113.0
658.0;456.0;147.0;559.0;140.0;705.0;726.0
234.0;251.0;620.0;226.0;708.0;51.0;243.0
921.0;0;84.0;619.0;521.0;206.0;710.0
79.0;158.0;977.0;28.0;747.0;68.0;444.0
641.0;486.0;761.0;547.0;87.0;545.0;477.0
445.0;64.0;795.0;523.0;43.0;370.0;178.0
28.0;0;291.0;187.0;707.0;282.0;160.0
300.0;446.0;860.0;70.0;769.0;756.0;349.0
937.0;0;540.0;466.0;233.0;413.0;532.0
191.0;898.0;638.0;586.0;349.0;268.0;581.0
829.0;30.0;507.0;335.0;594.0;599.0;293.0
735.0;143.0;128.0;613.0;963.0;65.0;895.0
922.0;834.0;650.0;383.0;495.0;132.0;305.0
226.0;0;354.0;97.0;991.0;109.0;267.0
197.0;0;836.0;380.0;481.0;243.0;734.0
490.0;565.0;769.0;491.0;676.0;894.0;120.0
495.0;916.0;271.0;473.0;501.0;23.0;880.0
906.0;662.0;845.0;812.0;163.0;188.0;154.0
965.0;116.0;457.0;533.0;357.0;407.0;422.0
917.0;75.0;173.0;472.0;838.0;76.0;113.0
171.0;0;422.0;319.0;490.0;686.0;954.0
607.0;503.0;212.0;689.0;72.0;268.0;52.0
850.0;0;603.0;474.0;864.0;516.0;815.0
599.0;0;33.0;175.0;247.0;574.0;345.0
976.0;0;926.0;29.0;87.0;174.0;535.0
499.0;560.0;506.0;577.0;428.0;716.0;640.0
663.0;810.0;165.0;310.0;383.0;883.0;516.0
476.0;743.0;396.0;582.0;448.0;686.0;215.0
200.0;0;818.0;220.0;162.0;646.0;913.0
484.0;476.0;191.0;233.0;346.0;631.0;948.0
393.0;406.0;536.0;125.0;795.0;815.0;296.0
936.0;0;808.0;52.0;819.0;797.0;883.0
863.0;0;237.0;493.0;807.0;992.0;952.0
394.0;0;60.0;364.0;329.0;978.0;683.0
246.0;788.0;45.0;516.0;50.0;558.0;139.0
705.0;0;574.0;586.0;13.0;336.0;138.0
101.0;269.0;256.0;718.0;647.0;76.0;212.0
483.0;0;428.0;320.0;730.0;325.0;479.0
368.0;421.0;414.0;857.0;640.0;828.0;236.0
555.0;11.0;8.0;928.0;901.0;932.0;798.0
798.0;0;243.0;739.0;201.0;581.0;598.0
984.0;853.0;517.0;354.0;321.0;744.0;63.0
250.0;0;291.0;735.0;439.0;876.0;784.0
970.0;882.0;700.0;99.0;868.0;561.0;317.0
574.0;66.0;947.0;499.0;607.0;842.0;702.0
105.0;333.0;11.0;922.0;552.0;327.0;893.0
937.0;116.0;684.0;577.0;0.0;335.0;472.0
855.0;382.0;705.0;145.0;938.0;266.0;377.0
874.0;0;112.0;2.0;340.0;587.0;319.0
615.0;0;701.0;233.0;479.0;128.0;46.0
33.0;0;291.0;396.0;78.0;547.0;972.0
841.0;0;769.0;158.0;343.0;344.0;170.0
561.0;634.0;947.0;778.0;743.0;996.0;802.0
155.0;0;120.0;709.0;422.0;637.0;3.0
805.0;171.0;308.0;443.0;412.0;764.0;894.0
907.0;92.0;560.0;534.0;856.0;942.0;274.0
499.0;382.0;247.0;418.0;995.0;676.0;101.0
87.0;751.0;957.0;337.0;644.0;121.0;98.0
847.0;943.0;77.0;633.0;244.0;645.0;181.0
316.0;0;343.0;616.0;456.0;153.0;141.0
990.0;0;262.0;779.0;602.0;129.0;453.0
982.0;0;123.0;394.0;467.0;685.0;534.0
499.0;0;769.0;829.0;237.0;971.0;653.0
559.0;0;147.0;647.0;320.0;561.0;179.0
642.0;0;567.0;902.0;59.0;135.0;221.0
769.0;365.0;564.0;868.0;176.0;771.0;609.0
912.0;0;997.0;138.0;198.0;477.0;813.0
499.0;944.0;41.0;546.0;231.0;944.0;61.0
686.0;122.0;295.0;156.0;586.0;153.0;543.0
272.0;7.0;195.0;917.0;438.0;883.0;954.0
147.0;325.0;119.0;174.0;766.0;260.0;607.0
515.0;916.0;589.0;603.0;218.0;730.0;716.0
212.0;39.0;896.0;387.0;603.0;157.0;17.0
943.0;334.0;178.0;120.0;487.0;242.0;424.0
690.0;0;530.0;126.0;715.0;179.0;107.0
263.0;702.0;134.0;427.0;821.0;494.0;928.0
869.0;0;710.0;210.0;414.0;996.0;984.0
715.0;0;764.0;145.0;737.0;39.0;363.0
859.0;555.0;59.0;883.0;630.0;880.0;353.0
713.0;414.0;135.0;410.0;2.0;889.0;867.0
497.0;850.0;458.0;21.0;163.0;330.0;465.0
149.0;0;889.0;938.0;306.0;575.0;874.0
39.0;495.0;424.0;553.0;819.0;598.0;885.0
698.0;0;978.0;460.0;68.0;456.0;456.0
668.0;428.0;157.0;534.0;370.0;59.0;963.0
674.0;856.0;961.0;72.0;378.0;110.0;837.0
488.0;633.0;131.0;990.0;943.0;521.0;387.0
253.0;0;808.0;481.0;966.0;908.0;649.0
865.0;207.0;682.0;2.0;689.0;41.0;183.0
826.0;0;697.0;162.0;65.0;405.0;42.0
251.0;67.0;449.0;919.0;733.0;796.0;86.0
905.0;106.0;509.0;504.0;517.0;929.0;499.0
41.0;128.0;233.0;742.0;909.0;461.0;521.0
647.0;431.0;83.0;568.0;24.0;125.0;947.0
136.0;686.0;710.0;738.0;55.0;632.0;613.0
131.0;301.0;238.0;454.0;717.0;90.0;569.0
843.0;631.0;218.0;598.0;236.0;432.0;220.0
180.0;362.0;499.0;205.0;631.0;248.0;222.0
787.0;0;435.0;19.0;388.0;569.0;987.0
447.0;0;57.0;772.0;197.0;672.0;305.0
235.0;629.0;174.0;6.0;432.0;814.0;234.0
285.0;0;787.0;155.0;234.0;816.0;125.0
288.0;964.0;768.0;669.0;444.0;13.0;362.0
630.0;0;48.0;62.0;960.0;741.0;985.0
317.0;0;17.0;132.0;534.0;152.0;602.0
142.0;63.0;585.0;872.0;9.0;150.0;797.0
429.0;0;791.0;993.0;643.0;186.0;444.0
177.0;807.0;246.0;27.0;521.0;183.0;812.0
81.0;700.0;85.0;980.0;423.0;410.0;486.0
763.0;166.0;300.0;747.0;579.0;834.0;209.0
604.0;881.0;70.0;673.0;435.0;421.0;359.0
857.0;0;279.0;98.0;618.0;197.0;944.0
508.0;114.0;948.0;165.0;258.0;40.0;192.0
474.0;309.0;255.0;214.0;370.0;801.0;583.0
444.0;800.0;394.0;31.0;864.0;747.0;734.0
990.0;0;738.0;217.0;640.0;443.0;909.0
384.0;0;980.0;474.0;216.0;650.0;748.0
987.0;0;920.0;854.0;35.0;723.0;293.0
211.0;895.0;860.0;321.0;95.0;882.0;250.0
171.0;0;263.0;7.0;568.0;787.0;23.0
188.0;841.0;589.0;903.0;231.0;313.0;321.0
692.0;806.0;815.0;90.0;21.0;537.0;628.0
80.0;715.0;353.0;998.0;900.0;845.0;688.0
106.0;790.0;640.0;518.0;826.0;153.0;506.0
725.0;267.0;375.0;987.0;219.0;897.0;227.0
848.0;0;535.0;567.0;350.0;533.0;415.0
444.0;360.0;303.0;222.0;583.0;711.0;31.0
981.0;834.0;521.0;911.0;263.0;844.0;178.0
261.0;926.0;557.0;697.0;955.0;358.0;20.0
703.0;0;89.0;960.0;261.0;236.0;131.0
440.0;0;150.0;443.0;552.0;118.0;208.0
653.0;0;634.0;724.0;366.0;724.0;573.0
344.0;659.0;192.0;391.0;266.0;678.0;337.0
509.0;427.0;988.0;17.0;808.0;8.0;927.0
823.0;337.0;744.0;655.0;387.0;843.0;340.0
142.0;917.0;737.0;222.0;660.0;126.0;59.0
894.0;665.0;600.0;916.0;401.0;637.0;843.0
947.0;0;790.0;844.0;754.0;246.0;451.0
309.0;0;287.0;366.0;361.0;534.0;874.0
932.0;348.0;768.0;305.0;414.0;32.0;779.0
703.0;0;520.0;597.0;710.0;41.0;912.0
344.0;150.0;612.0;78.0;256.0;858.0;844.0
178.0;524.0;473.0;898.0;41.0;87.0;788.0
