BillingInfoNode;DeliveryAddressNode;ProcessReservationNode;SelectModeOfReciptNode;ProcessPaymentNode;PaymentInfoNode;TravelInfoNode
483.0;56.0;585.0;668.0;383.0;207.0;494.0
684.0;779.0;601.0;943.0;36.0;463.0;587.0
494.0;899.0;125.0;765.0;574.0;214.0;608.0
246.0;444.0;1.0;234.0;974.0;609.0;803.0
307.0;728.0;649.0;404.0;363.0;236.0;232.0
189.0;769.0;821.0;363.0;282.0;209.0;543.0
86.0;904.0;154.0;775.0;631.0;654.0;206.0
259.0;340.0;812.0;48.0;64.0;666.0;938.0
781.0;737.0;681.0;53.0;106.0;870.0;995.0
760.0;469.0;510.0;853.0;910.0;340.0;200.0
493.0;447.0;264.0;226.0;89.0;143.0;899.0
57.0;594.0;765.0;576.0;369.0;128.0;797.0
241.0;918.0;194.0;137.0;294.0;628.0;498.0
270.0;706.0;46.0;683.0;770.0;11.0;834.0
871.0;763.0;623.0;127.0;262.0;402.0;366.0
28.0;802.0;46.0;390.0;366.0;480.0;973.0
78.0;333.0;721.0;898.0;642.0;287.0;374.0
497.0;471.0;968.0;932.0;678.0;301.0;737.0
377.0;365.0;222.0;355.0;121.0;978.0;659.0
798.0;227.0;411.0;843.0;480.0;230.0;839.0
997.0;773.0;490.0;619.0;645.0;592.0;284.0
162.0;629.0;996.0;137.0;699.0;840.0;554.0
748.0;427.0;378.0;974.0;475.0;934.0;236.0
337.0;530.0;932.0;399.0;502.0;828.0;905.0
594.0;9.0;446.0;93.0;530.0;227.0;808.0
981.0;592.0;737.0;548.0;555.0;937.0;660.0
86.0;821.0;773.0;540.0;352.0;625.0;709.0
511.0;529.0;854.0;437.0;150.0;462.0;674.0
844.0;229.0;907.0;907.0;594.0;214.0;559.0
73.0;992.0;224.0;970.0;436.0;192.0;829.0
71.0;616.0;418.0;672.0;287.0;389.0;89.0
825.0;285.0;958.0;619.0;661.0;528.0;511.0
901.0;302.0;878.0;444.0;844.0;930.0;338.0
138.0;195.0;303.0;600.0;205.0;330.0;330.0
74.0;607.0;460.0;361.0;877.0;328.0;971.0
617.0;265.0;804.0;519.0;979.0;58.0;246.0
204.0;541.0;340.0;834.0;187.0;248.0;758.0
550.0;791.0;710.0;833.0;104.0;540.0;919.0
288.0;5.0;761.0;630.0;744.0;457.0;79.0
24.0;736.0;803.0;529.0;115.0;378.0;89.0
883.0;357.0;774.0;63.0;824.0;229.0;768.0
667.0;722.0;617.0;565.0;812.0;118.0;391.0
989.0;801.0;721.0;167.0;686.0;400.0;206.0
628.0;107.0;438.0;371.0;892.0;503.0;664.0
983.0;311.0;889.0;159.0;264.0;149.0;135.0
506.0;743.0;712.0;265.0;541.0;738.0;537.0
683.0;596.0;717.0;669.0;423.0;532.0;792.0
482.0;230.0;551.0;329.0;622.0;985.0;507.0
389.0;792.0;823.0;691.0;305.0;944.0;602.0
890.0;768.0;993.0;292.0;662.0;265.0;255.0
346.0;208.0;776.0;834.0;441.0;186.0;268.0
826.0;102.0;485.0;708.0;689.0;977.0;259.0
834.0;301.0;8.0;680.0;30.0;805.0;440.0
777.0;247.0;516.0;638.0;759.0;344.0;660.0
197.0;666.0;601.0;428.0;715.0;527.0;427.0
259.0;663.0;345.0;77.0;176.0;816.0;964.0
993.0;776.0;806.0;210.0;372.0;35.0;590.0
268.0;530.0;295.0;812.0;931.0;727.0;801.0
857.0;815.0;201.0;680.0;387.0;448.0;619.0
296.0;298.0;237.0;496.0;219.0;851.0;698.0
189.0;764.0;426.0;907.0;400.0;916.0;426.0
877.0;552.0;902.0;887.0;790.0;675.0;20.0
781.0;406.0;906.0;354.0;975.0;700.0;223.0
695.0;154.0;734.0;191.0;512.0;222.0;532.0
728.0;18.0;188.0;721.0;802.0;681.0;287.0
467.0;706.0;871.0;776.0;186.0;824.0;813.0
265.0;964.0;38.0;992.0;133.0;374.0;692.0
594.0;744.0;692.0;338.0;720.0;890.0;369.0
961.0;941.0;769.0;830.0;155.0;309.0;466.0
727.0;995.0;200.0;119.0;436.0;435.0;382.0
582.0;229.0;584.0;496.0;127.0;24.0;118.0
878.0;415.0;772.0;616.0;49.0;759.0;853.0
385.0;248.0;581.0;990.0;894.0;297.0;312.0
694.0;774.0;559.0;132.0;208.0;787.0;31.0
351.0;103.0;471.0;882.0;270.0;654.0;656.0
247.0;184.0;652.0;190.0;642.0;33.0;480.0
770.0;123.0;574.0;675.0;151.0;153.0;874.0
904.0;733.0;654.0;596.0;555.0;454.0;628.0
540.0;952.0;248.0;99.0;809.0;792.0;667.0
506.0;495.0;991.0;231.0;236.0;141.0;236.0
689.0;387.0;150.0;671.0;331.0;249.0;841.0
335.0;76.0;20.0;773.0;84.0;392.0;27.0
333.0;335.0;198.0;646.0;88.0;485.0;302.0
316.0;303.0;622.0;414.0;169.0;772.0;90.0
8.0;518.0;561.0;876.0;383.0;745.0;620.0
576.0;244.0;333.0;939.0;921.0;367.0;757.0
934.0;930.0;906.0;765.0;967.0;944.0;803.0
0.0;895.0;242.0;9.0;198.0;432.0;191.0
70.0;733.0;871.0;537.0;429.0;857.0;393.0
116.0;713.0;268.0;448.0;601.0;580.0;121.0
652.0;82.0;702.0;908.0;56.0;836.0;851.0
129.0;899.0;384.0;615.0;94.0;873.0;504.0
707.0;244.0;91.0;289.0;606.0;740.0;583.0
72.0;847.0;798.0;663.0;695.0;958.0;919.0
461.0;891.0;218.0;34.0;358.0;894.0;543.0
203.0;422.0;32.0;574.0;670.0;206.0;671.0
326.0;38.0;923.0;930.0;321.0;266.0;393.0
163.0;547.0;628.0;710.0;229.0;192.0;344.0
150.0;423.0;627.0;207.0;389.0;251.0;151.0
214.0;94.0;257.0;675.0;903.0;318.0;864.0
202.0;567.0;803.0;801.0;492.0;1.0;575.0
689.0;651.0;919.0;951.0;665.0;514.0;311.0
503.0;431.0;240.0;718.0;356.0;262.0;88.0
396.0;427.0;452.0;332.0;244.0;200.0;389.0
431.0;423.0;457.0;579.0;629.0;54.0;543.0
291.0;162.0;431.0;908.0;648.0;610.0;916.0
63.0;518.0;193.0;219.0;683.0;227.0;230.0
826.0;221.0;768.0;782.0;440.0;397.0;721.0
633.0;937.0;857.0;561.0;24.0;250.0;537.0
564.0;793.0;788.0;344.0;147.0;125.0;893.0
221.0;535.0;51.0;84.0;34.0;901.0;754.0
581.0;628.0;120.0;844.0;753.0;202.0;413.0
325.0;981.0;518.0;388.0;777.0;4.0;655.0
560.0;895.0;319.0;119.0;737.0;968.0;209.0
492.0;745.0;141.0;523.0;362.0;396.0;316.0
32.0;818.0;188.0;357.0;309.0;925.0;622.0
632.0;139.0;88.0;173.0;629.0;322.0;211.0
452.0;931.0;484.0;452.0;548.0;686.0;451.0
206.0;558.0;693.0;589.0;123.0;178.0;897.0
101.0;283.0;95.0;697.0;778.0;143.0;655.0
393.0;92.0;19.0;17.0;887.0;436.0;795.0
189.0;215.0;324.0;499.0;867.0;663.0;727.0
437.0;392.0;586.0;832.0;559.0;126.0;511.0
893.0;3.0;252.0;729.0;906.0;262.0;56.0
992.0;649.0;993.0;262.0;768.0;406.0;216.0
793.0;200.0;496.0;288.0;993.0;154.0;436.0
378.0;390.0;322.0;494.0;704.0;465.0;678.0
907.0;818.0;155.0;86.0;115.0;824.0;35.0
184.0;597.0;704.0;704.0;756.0;636.0;517.0
782.0;905.0;63.0;938.0;30.0;436.0;662.0
95.0;645.0;561.0;45.0;273.0;365.0;129.0
619.0;280.0;485.0;143.0;849.0;281.0;998.0
940.0;237.0;112.0;838.0;842.0;716.0;322.0
136.0;559.0;991.0;290.0;370.0;266.0;639.0
270.0;340.0;31.0;860.0;623.0;915.0;762.0
10.0;305.0;838.0;286.0;635.0;762.0;282.0
592.0;56.0;783.0;221.0;111.0;575.0;119.0
178.0;191.0;591.0;197.0;545.0;669.0;913.0
18.0;998.0;302.0;410.0;506.0;700.0;291.0
755.0;624.0;150.0;33.0;546.0;829.0;655.0
466.0;911.0;185.0;179.0;583.0;363.0;430.0
280.0;532.0;626.0;543.0;922.0;73.0;538.0
765.0;958.0;407.0;683.0;9.0;861.0;216.0
33.0;688.0;797.0;938.0;561.0;853.0;26.0
150.0;947.0;2.0;0.0;831.0;856.0;401.0
532.0;808.0;893.0;78.0;141.0;477.0;405.0
351.0;795.0;174.0;50.0;724.0;117.0;251.0
232.0;905.0;985.0;588.0;698.0;776.0;140.0
510.0;291.0;815.0;277.0;579.0;610.0;379.0
610.0;777.0;290.0;768.0;714.0;44.0;817.0
794.0;390.0;964.0;72.0;51.0;153.0;127.0
801.0;474.0;559.0;303.0;195.0;658.0;800.0
405.0;239.0;109.0;530.0;665.0;611.0;627.0
202.0;111.0;828.0;942.0;109.0;161.0;208.0
376.0;930.0;183.0;882.0;783.0;697.0;126.0
770.0;205.0;823.0;29.0;511.0;838.0;760.0
412.0;732.0;269.0;786.0;496.0;60.0;610.0
393.0;65.0;769.0;405.0;513.0;480.0;950.0
479.0;286.0;715.0;195.0;214.0;831.0;550.0
564.0;153.0;923.0;325.0;216.0;55.0;413.0
935.0;948.0;709.0;838.0;483.0;585.0;38.0
128.0;300.0;423.0;956.0;447.0;958.0;580.0
402.0;579.0;501.0;889.0;702.0;983.0;390.0
566.0;102.0;54.0;516.0;427.0;390.0;265.0
73.0;964.0;797.0;417.0;582.0;270.0;551.0
913.0;994.0;776.0;178.0;422.0;12.0;344.0
672.0;361.0;361.0;334.0;766.0;214.0;550.0
290.0;365.0;373.0;765.0;987.0;450.0;42.0
200.0;235.0;663.0;863.0;482.0;524.0;542.0
602.0;403.0;230.0;435.0;625.0;665.0;211.0
346.0;425.0;273.0;391.0;998.0;644.0;44.0
400.0;245.0;696.0;439.0;908.0;546.0;414.0
979.0;531.0;808.0;456.0;356.0;878.0;158.0
670.0;734.0;318.0;163.0;124.0;227.0;470.0
227.0;427.0;601.0;836.0;675.0;435.0;995.0
738.0;219.0;187.0;965.0;454.0;73.0;438.0
228.0;50.0;830.0;81.0;650.0;716.0;98.0
450.0;691.0;986.0;956.0;910.0;71.0;282.0
576.0;855.0;802.0;156.0;480.0;763.0;614.0
137.0;805.0;705.0;993.0;489.0;651.0;120.0
617.0;354.0;85.0;657.0;382.0;800.0;766.0
199.0;235.0;63.0;458.0;982.0;880.0;83.0
227.0;347.0;251.0;669.0;926.0;650.0;67.0
425.0;643.0;416.0;137.0;817.0;33.0;661.0
798.0;254.0;852.0;108.0;53.0;557.0;18.0
591.0;823.0;351.0;578.0;889.0;446.0;912.0
646.0;26.0;779.0;76.0;216.0;212.0;778.0
590.0;291.0;47.0;267.0;775.0;608.0;443.0
180.0;689.0;204.0;60.0;464.0;116.0;681.0
194.0;902.0;536.0;616.0;658.0;130.0;601.0
364.0;875.0;532.0;753.0;216.0;849.0;884.0
815.0;31.0;212.0;443.0;544.0;47.0;520.0
31.0;641.0;2.0;561.0;294.0;831.0;64.0
869.0;844.0;361.0;248.0;633.0;527.0;741.0
887.0;416.0;287.0;648.0;514.0;561.0;257.0
728.0;957.0;352.0;598.0;762.0;933.0;524.0
529.0;391.0;110.0;150.0;540.0;139.0;705.0
386.0;983.0;296.0;7.0;61.0;697.0;359.0
149.0;703.0;137.0;97.0;298.0;277.0;729.0
115.0;909.0;452.0;654.0;107.0;543.0;97.0
194.0;219.0;263.0;810.0;975.0;492.0;383.0
290.0;592.0;245.0;677.0;566.0;827.0;909.0
821.0;891.0;284.0;761.0;758.0;643.0;396.0
579.0;159.0;761.0;710.0;591.0;135.0;58.0
790.0;133.0;66.0;418.0;347.0;596.0;932.0
830.0;16.0;9.0;811.0;132.0;55.0;757.0
346.0;208.0;267.0;489.0;684.0;92.0;542.0
388.0;156.0;307.0;145.0;970.0;91.0;989.0
875.0;354.0;538.0;304.0;808.0;797.0;79.0
886.0;427.0;168.0;355.0;942.0;699.0;812.0
527.0;818.0;476.0;339.0;903.0;280.0;90.0
352.0;769.0;585.0;311.0;543.0;123.0;206.0
970.0;905.0;924.0;799.0;835.0;459.0;529.0
797.0;554.0;926.0;95.0;511.0;368.0;389.0
189.0;300.0;413.0;602.0;806.0;296.0;743.0
186.0;923.0;378.0;210.0;341.0;685.0;986.0
834.0;823.0;413.0;257.0;701.0;459.0;326.0
819.0;522.0;496.0;602.0;780.0;440.0;834.0
983.0;513.0;922.0;300.0;381.0;915.0;728.0
161.0;478.0;504.0;450.0;918.0;483.0;877.0
998.0;612.0;97.0;570.0;497.0;783.0;648.0
475.0;934.0;594.0;521.0;206.0;858.0;713.0
497.0;139.0;749.0;134.0;764.0;197.0;924.0
211.0;142.0;132.0;29.0;390.0;756.0;528.0
396.0;31.0;95.0;772.0;74.0;817.0;199.0
457.0;279.0;922.0;990.0;411.0;430.0;326.0
435.0;257.0;638.0;343.0;961.0;375.0;374.0
875.0;215.0;492.0;398.0;302.0;854.0;90.0
552.0;689.0;486.0;244.0;619.0;506.0;582.0
143.0;866.0;436.0;650.0;415.0;788.0;465.0
700.0;610.0;248.0;619.0;886.0;951.0;576.0
557.0;647.0;570.0;106.0;915.0;353.0;2.0
506.0;561.0;800.0;894.0;152.0;701.0;647.0
547.0;684.0;11.0;216.0;676.0;844.0;652.0
119.0;702.0;436.0;873.0;57.0;21.0;616.0
806.0;700.0;787.0;884.0;961.0;994.0;646.0
162.0;834.0;356.0;288.0;895.0;845.0;694.0
651.0;312.0;414.0;410.0;739.0;420.0;764.0
48.0;929.0;260.0;146.0;884.0;21.0;909.0
805.0;970.0;541.0;191.0;980.0;51.0;971.0
842.0;705.0;22.0;133.0;519.0;928.0;514.0
119.0;836.0;224.0;241.0;133.0;85.0;17.0
172.0;94.0;465.0;99.0;751.0;746.0;594.0
711.0;739.0;606.0;206.0;875.0;775.0;322.0
111.0;721.0;125.0;569.0;264.0;110.0;504.0
829.0;107.0;13.0;271.0;720.0;219.0;691.0
7.0;147.0;61.0;625.0;104.0;0.0;393.0
148.0;386.0;358.0;140.0;177.0;178.0;844.0
208.0;954.0;784.0;488.0;849.0;980.0;180.0
142.0;419.0;9.0;74.0;600.0;637.0;872.0
859.0;680.0;396.0;574.0;642.0;934.0;671.0
84.0;348.0;368.0;573.0;100.0;520.0;355.0
32.0;192.0;507.0;254.0;810.0;36.0;475.0
920.0;470.0;403.0;88.0;861.0;168.0;130.0
550.0;415.0;13.0;488.0;852.0;998.0;598.0
938.0;43.0;251.0;605.0;322.0;48.0;24.0
579.0;434.0;561.0;60.0;862.0;72.0;137.0
667.0;791.0;365.0;650.0;987.0;836.0;581.0
85.0;602.0;837.0;10.0;96.0;351.0;967.0
257.0;903.0;862.0;266.0;30.0;479.0;279.0
764.0;324.0;945.0;772.0;192.0;269.0;117.0
165.0;450.0;832.0;824.0;232.0;150.0;800.0
771.0;19.0;432.0;113.0;307.0;392.0;486.0
326.0;177.0;72.0;271.0;299.0;79.0;119.0
778.0;168.0;192.0;468.0;716.0;58.0;510.0
819.0;244.0;370.0;577.0;64.0;409.0;312.0
675.0;968.0;373.0;289.0;671.0;801.0;373.0
578.0;349.0;931.0;589.0;38.0;222.0;274.0
29.0;874.0;30.0;660.0;847.0;332.0;754.0
352.0;470.0;294.0;557.0;58.0;504.0;868.0
376.0;889.0;589.0;412.0;679.0;101.0;872.0
941.0;766.0;135.0;691.0;486.0;230.0;915.0
711.0;420.0;664.0;89.0;747.0;715.0;568.0
23.0;73.0;964.0;780.0;547.0;870.0;998.0
349.0;235.0;438.0;904.0;113.0;987.0;952.0
276.0;338.0;741.0;735.0;227.0;766.0;531.0
207.0;257.0;489.0;213.0;320.0;821.0;668.0
869.0;936.0;488.0;222.0;592.0;291.0;239.0
954.0;206.0;819.0;525.0;41.0;900.0;651.0
950.0;272.0;41.0;858.0;730.0;146.0;630.0
672.0;642.0;749.0;640.0;598.0;944.0;177.0
271.0;578.0;835.0;854.0;305.0;109.0;818.0
949.0;652.0;480.0;749.0;748.0;753.0;329.0
512.0;505.0;937.0;435.0;0.0;126.0;348.0
56.0;496.0;479.0;480.0;673.0;956.0;134.0
36.0;136.0;171.0;379.0;931.0;440.0;963.0
734.0;852.0;760.0;636.0;118.0;920.0;924.0
741.0;301.0;18.0;974.0;403.0;154.0;282.0
246.0;497.0;461.0;299.0;921.0;643.0;499.0
776.0;731.0;135.0;727.0;740.0;218.0;547.0
58.0;868.0;15.0;963.0;312.0;868.0;33.0
484.0;454.0;248.0;812.0;234.0;756.0;895.0
248.0;707.0;347.0;316.0;609.0;499.0;223.0
858.0;819.0;946.0;915.0;927.0;189.0;755.0
47.0;656.0;808.0;373.0;443.0;5.0;274.0
497.0;75.0;782.0;259.0;391.0;107.0;459.0
156.0;666.0;773.0;977.0;88.0;930.0;339.0
872.0;434.0;218.0;683.0;921.0;425.0;993.0
814.0;10.0;427.0;615.0;571.0;440.0;173.0
120.0;768.0;601.0;345.0;251.0;217.0;811.0
846.0;891.0;645.0;866.0;83.0;830.0;587.0
898.0;114.0;479.0;63.0;250.0;330.0;178.0
409.0;365.0;100.0;342.0;591.0;270.0;232.0
675.0;980.0;522.0;577.0;770.0;535.0;579.0
75.0;25.0;843.0;131.0;91.0;437.0;274.0
826.0;244.0;878.0;14.0;741.0;165.0;505.0
632.0;165.0;972.0;404.0;253.0;99.0;312.0
429.0;680.0;964.0;207.0;980.0;287.0;777.0
390.0;360.0;6.0;275.0;367.0;907.0;461.0
985.0;841.0;797.0;202.0;44.0;703.0;809.0
48.0;706.0;159.0;105.0;521.0;982.0;800.0
234.0;813.0;237.0;906.0;305.0;492.0;84.0
796.0;186.0;2.0;51.0;964.0;322.0;396.0
833.0;503.0;676.0;331.0;100.0;77.0;712.0
325.0;987.0;227.0;404.0;486.0;464.0;382.0
568.0;519.0;879.0;904.0;179.0;745.0;565.0
433.0;360.0;778.0;135.0;978.0;885.0;323.0
752.0;51.0;320.0;141.0;4.0;62.0;269.0
577.0;773.0;755.0;838.0;573.0;875.0;297.0
812.0;480.0;438.0;642.0;491.0;245.0;443.0
575.0;645.0;458.0;34.0;966.0;261.0;771.0
167.0;479.0;567.0;307.0;224.0;248.0;968.0
5.0;91.0;292.0;494.0;94.0;200.0;926.0
435.0;774.0;991.0;525.0;685.0;995.0;986.0
968.0;985.0;496.0;741.0;11.0;397.0;827.0
849.0;55.0;470.0;685.0;524.0;382.0;197.0
558.0;30.0;715.0;157.0;135.0;941.0;498.0
535.0;599.0;244.0;882.0;374.0;369.0;798.0
777.0;831.0;329.0;771.0;890.0;504.0;311.0
45.0;508.0;229.0;378.0;921.0;295.0;229.0
212.0;51.0;135.0;502.0;859.0;702.0;922.0
936.0;322.0;994.0;619.0;2.0;959.0;122.0
785.0;688.0;14.0;240.0;352.0;417.0;603.0
290.0;854.0;902.0;428.0;306.0;42.0;57.0
432.0;752.0;606.0;269.0;2.0;715.0;606.0
918.0;826.0;394.0;472.0;93.0;136.0;407.0
452.0;243.0;178.0;180.0;204.0;71.0;425.0
488.0;39.0;476.0;241.0;994.0;522.0;875.0
177.0;825.0;999.0;372.0;440.0;694.0;812.0
631.0;999.0;895.0;946.0;344.0;129.0;691.0
413.0;77.0;770.0;419.0;199.0;456.0;494.0
553.0;917.0;606.0;662.0;821.0;924.0;755.0
843.0;678.0;768.0;105.0;197.0;105.0;992.0
496.0;538.0;375.0;355.0;233.0;638.0;96.0
585.0;724.0;631.0;54.0;390.0;876.0;310.0
210.0;793.0;239.0;260.0;672.0;408.0;510.0
416.0;73.0;788.0;392.0;120.0;307.0;762.0
479.0;286.0;454.0;626.0;294.0;564.0;232.0
809.0;328.0;772.0;396.0;905.0;217.0;658.0
388.0;905.0;47.0;489.0;861.0;528.0;759.0
4.0;882.0;748.0;278.0;190.0;906.0;494.0
592.0;814.0;263.0;190.0;894.0;476.0;243.0
777.0;265.0;500.0;56.0;695.0;445.0;273.0
798.0;929.0;903.0;126.0;702.0;102.0;939.0
807.0;122.0;451.0;193.0;784.0;964.0;273.0
880.0;393.0;255.0;167.0;94.0;196.0;413.0
897.0;201.0;242.0;812.0;834.0;458.0;449.0
540.0;76.0;640.0;665.0;640.0;737.0;382.0
498.0;552.0;565.0;831.0;308.0;598.0;153.0
196.0;218.0;972.0;179.0;501.0;169.0;238.0
107.0;450.0;268.0;26.0;590.0;574.0;525.0
249.0;769.0;146.0;866.0;424.0;439.0;441.0
756.0;765.0;482.0;434.0;470.0;290.0;879.0
175.0;719.0;523.0;592.0;364.0;766.0;758.0
142.0;734.0;467.0;489.0;724.0;179.0;788.0
526.0;169.0;326.0;491.0;402.0;162.0;32.0
799.0;293.0;667.0;398.0;585.0;889.0;575.0
794.0;826.0;509.0;264.0;285.0;852.0;24.0
803.0;537.0;139.0;789.0;372.0;135.0;362.0
532.0;77.0;81.0;617.0;6.0;230.0;140.0
60.0;324.0;859.0;638.0;571.0;339.0;593.0
659.0;292.0;911.0;971.0;905.0;293.0;386.0
259.0;966.0;354.0;516.0;769.0;760.0;614.0
2.0;133.0;759.0;414.0;807.0;724.0;593.0
526.0;471.0;206.0;98.0;417.0;647.0;406.0
615.0;609.0;310.0;612.0;550.0;116.0;78.0
788.0;861.0;84.0;784.0;287.0;77.0;298.0
803.0;603.0;660.0;192.0;766.0;981.0;28.0
406.0;487.0;366.0;496.0;704.0;286.0;255.0
56.0;485.0;691.0;203.0;583.0;732.0;443.0
17.0;308.0;797.0;335.0;33.0;643.0;899.0
618.0;950.0;401.0;168.0;731.0;942.0;663.0
721.0;327.0;68.0;946.0;606.0;720.0;431.0
429.0;745.0;337.0;980.0;455.0;172.0;453.0
957.0;29.0;266.0;91.0;152.0;743.0;724.0
33.0;804.0;194.0;937.0;118.0;792.0;308.0
406.0;576.0;715.0;220.0;463.0;552.0;586.0
699.0;952.0;117.0;727.0;932.0;882.0;590.0
436.0;750.0;975.0;970.0;363.0;520.0;597.0
144.0;212.0;806.0;51.0;768.0;71.0;695.0
153.0;486.0;93.0;839.0;452.0;186.0;97.0
806.0;46.0;22.0;644.0;298.0;16.0;678.0
89.0;649.0;555.0;203.0;733.0;346.0;487.0
166.0;883.0;557.0;795.0;400.0;880.0;777.0
921.0;151.0;337.0;801.0;610.0;109.0;535.0
753.0;282.0;484.0;643.0;623.0;928.0;294.0
311.0;494.0;638.0;634.0;797.0;313.0;631.0
225.0;388.0;27.0;371.0;662.0;617.0;313.0
880.0;506.0;256.0;658.0;135.0;193.0;332.0
182.0;95.0;728.0;314.0;55.0;463.0;43.0
931.0;473.0;296.0;616.0;815.0;734.0;437.0
168.0;570.0;340.0;327.0;392.0;458.0;797.0
499.0;849.0;366.0;236.0;579.0;812.0;715.0
301.0;726.0;960.0;22.0;557.0;564.0;365.0
496.0;947.0;866.0;390.0;720.0;494.0;921.0
58.0;848.0;641.0;49.0;981.0;855.0;878.0
858.0;653.0;313.0;107.0;441.0;905.0;449.0
127.0;569.0;120.0;920.0;906.0;278.0;695.0
794.0;121.0;148.0;211.0;998.0;322.0;249.0
990.0;287.0;930.0;485.0;641.0;472.0;177.0
452.0;327.0;645.0;34.0;241.0;354.0;45.0
967.0;661.0;257.0;779.0;577.0;360.0;65.0
404.0;371.0;266.0;147.0;299.0;86.0;424.0
175.0;114.0;182.0;634.0;791.0;948.0;386.0
466.0;434.0;325.0;52.0;314.0;331.0;495.0
879.0;444.0;820.0;700.0;182.0;624.0;352.0
573.0;256.0;594.0;733.0;810.0;741.0;102.0
424.0;12.0;465.0;272.0;120.0;784.0;612.0
442.0;192.0;396.0;627.0;689.0;558.0;382.0
568.0;88.0;915.0;156.0;693.0;880.0;712.0
862.0;575.0;933.0;553.0;300.0;193.0;280.0
998.0;528.0;374.0;345.0;903.0;823.0;395.0
501.0;188.0;930.0;787.0;464.0;405.0;161.0
749.0;968.0;19.0;800.0;507.0;692.0;832.0
20.0;425.0;41.0;507.0;275.0;596.0;44.0
729.0;707.0;128.0;246.0;368.0;967.0;682.0
981.0;358.0;39.0;156.0;255.0;275.0;265.0
441.0;478.0;209.0;316.0;957.0;70.0;99.0
889.0;932.0;304.0;881.0;98.0;680.0;588.0
864.0;220.0;344.0;74.0;918.0;427.0;663.0
41.0;739.0;968.0;995.0;54.0;218.0;946.0
114.0;391.0;586.0;656.0;569.0;203.0;711.0
913.0;871.0;320.0;823.0;678.0;371.0;196.0
686.0;177.0;432.0;86.0;351.0;325.0;876.0
861.0;77.0;296.0;897.0;706.0;432.0;541.0
831.0;838.0;467.0;395.0;910.0;379.0;414.0
797.0;843.0;935.0;133.0;679.0;621.0;1.0
726.0;46.0;984.0;902.0;23.0;152.0;954.0
736.0;90.0;515.0;445.0;567.0;204.0;315.0
793.0;429.0;285.0;993.0;770.0;937.0;410.0
389.0;366.0;628.0;833.0;705.0;218.0;481.0
113.0;402.0;942.0;312.0;799.0;954.0;78.0
666.0;252.0;717.0;559.0;519.0;976.0;600.0
129.0;77.0;508.0;719.0;689.0;159.0;462.0
681.0;806.0;65.0;101.0;745.0;549.0;769.0
58.0;422.0;502.0;640.0;72.0;529.0;261.0
93.0;38.0;228.0;508.0;344.0;955.0;593.0
302.0;215.0;704.0;47.0;550.0;260.0;263.0
377.0;111.0;867.0;337.0;215.0;340.0;782.0
11.0;167.0;96.0;45.0;402.0;380.0;516.0
851.0;451.0;282.0;508.0;618.0;853.0;459.0
327.0;361.0;393.0;343.0;263.0;185.0;817.0
966.0;908.0;139.0;832.0;128.0;780.0;75.0
686.0;989.0;377.0;203.0;141.0;536.0;663.0
975.0;173.0;269.0;111.0;765.0;911.0;250.0
238.0;104.0;927.0;484.0;436.0;131.0;438.0
944.0;91.0;309.0;190.0;873.0;269.0;236.0
961.0;637.0;782.0;986.0;337.0;748.0;547.0
667.0;959.0;240.0;356.0;550.0;224.0;162.0
150.0;836.0;140.0;225.0;85.0;891.0;105.0
950.0;293.0;414.0;202.0;688.0;81.0;189.0
374.0;407.0;82.0;39.0;544.0;396.0;384.0
22.0;162.0;764.0;695.0;209.0;519.0;806.0
619.0;461.0;783.0;697.0;17.0;78.0;377.0
295.0;360.0;662.0;24.0;880.0;746.0;723.0
749.0;86.0;739.0;491.0;649.0;115.0;582.0
839.0;323.0;869.0;917.0;889.0;873.0;963.0
637.0;9.0;966.0;730.0;862.0;492.0;841.0
318.0;107.0;731.0;867.0;781.0;787.0;660.0
32.0;639.0;553.0;485.0;548.0;589.0;448.0
108.0;210.0;105.0;670.0;490.0;447.0;519.0
469.0;957.0;8.0;625.0;273.0;801.0;148.0
923.0;845.0;122.0;775.0;978.0;296.0;629.0
443.0;906.0;9.0;169.0;180.0;983.0;86.0
499.0;38.0;236.0;310.0;913.0;808.0;204.0
82.0;636.0;869.0;975.0;672.0;178.0;717.0
177.0;614.0;819.0;679.0;920.0;505.0;936.0
80.0;421.0;746.0;41.0;862.0;699.0;572.0
831.0;390.0;716.0;973.0;289.0;91.0;779.0
664.0;795.0;688.0;31.0;562.0;435.0;413.0
735.0;65.0;869.0;226.0;735.0;703.0;512.0
196.0;536.0;20.0;516.0;656.0;307.0;880.0
792.0;566.0;952.0;778.0;487.0;47.0;966.0
614.0;950.0;855.0;754.0;243.0;113.0;201.0
433.0;828.0;891.0;965.0;137.0;549.0;345.0
451.0;316.0;837.0;748.0;151.0;489.0;906.0
867.0;566.0;635.0;506.0;196.0;290.0;643.0
86.0;959.0;412.0;795.0;442.0;81.0;321.0
787.0;700.0;68.0;909.0;759.0;188.0;295.0
285.0;835.0;839.0;627.0;727.0;391.0;903.0
293.0;29.0;990.0;152.0;610.0;426.0;130.0
238.0;663.0;956.0;86.0;963.0;218.0;324.0
8.0;742.0;383.0;223.0;429.0;902.0;169.0
927.0;905.0;809.0;343.0;192.0;598.0;718.0
725.0;107.0;741.0;474.0;285.0;46.0;653.0
659.0;89.0;355.0;364.0;725.0;488.0;72.0
79.0;709.0;613.0;809.0;927.0;433.0;911.0
